sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount,valid_customer,valid_product
589,2018-01-05,282.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.1,True,False
590,2018-01-05,426.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.0,True,False
591,2018-01-05,1275.0,UNKNOWN_PRODUCT,1.0,4119.0,4119.0,S01,cash,0.0,True,False
592,2018-01-05,897.0,UNKNOWN_PRODUCT,1.0,3246.0,3246.0,S01,card,0.05,True,False
593,2018-01-05,1072.0,352,1.0,1318.0,1318.0,S01,cash,0.05,True,True
594,2018-01-05,795.0,UNKNOWN_PRODUCT,1.0,3840.0,3840.0,,card,0.0,True,False
595,2018-01-05,1500.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
596,2018-01-05,24.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.0,True,False
597,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,card,0.0,False,False
598,2021-12-09,1019.0,UNKNOWN_PRODUCT,1.0,1322.0,1322.0,,netbanking,0.0,True,False
599,2018-01-05,849.0,UNKNOWN_PRODUCT,1.0,4499.0,4499.0,UNKNOWN_STORE,upi,0.0,True,False
600,2018-01-05,368.0,UNKNOWN_PRODUCT,2.0,130.0,260.0,UNKNOWN_STORE,credit card,0.0,True,False
601,2018-01-05,1151.0,UNKNOWN_PRODUCT,1.0,3485.0,3485.0,UNKNOWN_STORE,cash,0.0,True,False
602,2018-01-05,404.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,,upi,0.0,True,False
603,2018-01-05,830.0,UNKNOWN_PRODUCT,1.0,1069.0,1069.0,,upi,0.0,True,False
604,2018-01-05,114.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.0,True,False
605,2018-01-05,291.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,,upi,0.0,True,False
606,2017-09-08,1488.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,True,False
607,2018-01-05,29.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,netbanking,0.0,True,False
608,2018-01-05,1234.0,UNKNOWN_PRODUCT,3.0,1879.0,5637.0,S02,upi,0.05,True,False
609,2018-01-05,347.0,UNKNOWN_PRODUCT,1.0,3388.0,3388.0,S01,cash,0.05,True,False
610,2018-01-05,200.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,credit card,0.0,True,False
611,2018-01-05,54.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.0,True,False
612,2018-01-05,588.0,UNKNOWN_PRODUCT,1.0,4122.0,4122.0,UNKNOWN_STORE,card,0.05,True,False
613,2018-01-05,928.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,,card,0.0,True,False
614,2018-01-05,147.0,UNKNOWN_PRODUCT,1.0,4812.0,4812.0,S03,cash,0.0,True,False
615,2018-01-05,789.0,UNKNOWN_PRODUCT,1.0,956.0,956.0,UNKNOWN_STORE,cash,0.05,True,False
616,2018-01-05,1266.0,UNKNOWN_PRODUCT,1.0,310.0,310.0,S02,netbanking,0.0,True,False
617,2018-01-05,435.0,UNKNOWN_PRODUCT,1.0,4192.0,4192.0,,credit card,0.0,True,False
618,2018-01-05,518.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,cash,0.0,True,False
619,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,2659.0,2659.0,S02,card,0.0,False,False
620,2018-01-05,458.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
621,2018-01-05,1321.0,UNKNOWN_PRODUCT,1.0,2544.0,2544.0,UNKNOWN_STORE,upi,0.0,True,False
622,2018-01-05,144.0,UNKNOWN_PRODUCT,2.0,1484.0,2968.0,S01,cash,0.05,True,False
623,2018-01-05,234.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,cash,0.05,True,False
624,2018-01-05,1067.0,UNKNOWN_PRODUCT,1.0,1773.0,1773.0,UNKNOWN_STORE,cash,0.0,True,False
625,2018-01-05,539.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,credit card,0.1,True,False
626,2018-01-05,270.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.1,True,False
627,2018-01-05,1434.0,43,2.0,1939.0,3878.0,,credit card,0.0,True,True
628,2018-01-05,687.0,UNKNOWN_PRODUCT,1.0,2547.0,2547.0,,upi,0.0,True,False
629,2018-01-05,1279.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.1,True,False
630,2018-01-05,859.0,UNKNOWN_PRODUCT,1.0,3582.0,3582.0,UNKNOWN_STORE,netbanking,0.0,True,False
631,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,card,0.0,False,False
632,2018-01-05,967.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,card,0.1,True,False
633,2022-05-09,18.0,UNKNOWN_PRODUCT,3.0,1029.0,3087.0,S02,cash,0.05,True,False
634,2018-01-05,594.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,upi,0.05,True,False
635,2024-06-08,793.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,cash,0.0,True,False
636,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.1,False,False
637,2018-01-05,1392.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.0,True,False
638,2018-01-05,105.0,UNKNOWN_PRODUCT,1.0,251.0,251.0,S01,upi,0.1,True,False
639,2018-01-05,920.0,UNKNOWN_PRODUCT,1.0,4850.0,4850.0,S02,cash,0.0,True,False
640,2018-01-05,1426.0,UNKNOWN_PRODUCT,1.0,2995.0,2995.0,S01,cash,0.1,True,False
641,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,3.0,2136.0,6408.0,S01,credit card,0.1,False,False
642,2018-01-05,617.0,UNKNOWN_PRODUCT,1.0,1552.0,1552.0,,upi,0.0,True,False
643,2018-01-05,8.0,UNKNOWN_PRODUCT,2.0,2546.0,5092.0,S02,credit card,0.0,True,False
644,2018-01-05,196.0,UNKNOWN_PRODUCT,1.0,4111.0,4111.0,UNKNOWN_STORE,card,0.0,True,False
645,2018-01-05,19.0,UNKNOWN_PRODUCT,2.0,4142.0,8284.0,S01,card,0.1,True,False
646,2018-01-05,1344.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.05,True,False
647,2018-01-05,1084.0,UNKNOWN_PRODUCT,3.0,3087.0,9261.0,UNKNOWN_STORE,credit card,0.0,True,False
648,2018-01-05,784.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,card,0.0,True,False
649,2018-01-05,1409.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,card,0.05,True,False
650,2018-01-05,976.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.0,True,False
651,2018-01-05,323.0,342,1.0,4508.0,4508.0,,cash,0.1,True,True
652,2018-01-05,1472.0,UNKNOWN_PRODUCT,2.0,2269.0,4538.0,UNKNOWN_STORE,cash,0.1,True,False
653,2018-01-05,1238.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,cash,0.1,True,False
654,2018-01-05,828.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,cash,0.1,True,False
655,2018-01-05,1365.0,UNKNOWN_PRODUCT,1.0,2166.0,2166.0,UNKNOWN_STORE,card,0.0,True,False
656,2018-01-05,320.0,UNKNOWN_PRODUCT,1.0,876.0,876.0,S01,cash,0.05,True,False
657,2018-01-05,120.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.05,True,False
658,2018-01-05,828.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,netbanking,0.0,True,False
659,2018-01-05,732.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.0,True,False
660,2018-01-05,1010.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.05,True,False
661,2018-01-07,361.0,UNKNOWN_PRODUCT,1.0,2204.0,2204.0,UNKNOWN_STORE,card,0.1,True,False
662,2018-01-05,1463.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.0,True,False
663,2018-01-05,1448.0,125,3.0,1318.0,3954.0,UNKNOWN_STORE,upi,0.0,True,True
664,2018-01-05,663.0,UNKNOWN_PRODUCT,1.0,187.0,187.0,,upi,0.0,True,False
665,2018-01-05,712.0,UNKNOWN_PRODUCT,1.0,3200.0,3200.0,S02,netbanking,0.0,True,False
666,2018-01-05,539.0,UNKNOWN_PRODUCT,1.0,3535.0,3535.0,S02,cash,0.0,True,False
667,2018-01-05,UNKNOWN_CUSTOMER,496,1.0,1318.0,1318.0,S01,credit card,0.0,False,True
668,2018-01-05,63.0,UNKNOWN_PRODUCT,1.0,235.0,235.0,S02,netbanking,0.0,True,False
669,2018-01-05,414.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.0,True,False
670,2018-01-05,449.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S03,cash,0.05,True,False
671,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,2881.0,2881.0,UNKNOWN_STORE,credit card,0.0,False,False
672,2018-01-05,433.0,UNKNOWN_PRODUCT,3.0,4656.0,13968.0,S03,cash,0.0,True,False
673,2018-01-05,227.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,,netbanking,0.0,True,False
674,2018-01-05,717.0,UNKNOWN_PRODUCT,1.0,1416.0,1416.0,,netbanking,0.0,True,False
675,2018-01-05,529.0,UNKNOWN_PRODUCT,1.0,4050.0,4050.0,S01,netbanking,0.0,True,False
676,2018-01-05,584.0,UNKNOWN_PRODUCT,3.0,4668.0,14004.0,UNKNOWN_STORE,netbanking,0.05,True,False
677,2018-01-05,1121.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,credit card,0.0,True,False
678,2019-03-08,1222.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,upi,0.0,True,False
679,2018-01-05,1116.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,credit card,0.0,True,False
680,2018-01-05,307.0,UNKNOWN_PRODUCT,3.0,3959.0,11877.0,UNKNOWN_STORE,netbanking,0.1,True,False
681,2018-01-05,810.0,UNKNOWN_PRODUCT,1.0,1757.0,1757.0,S01,credit card,0.05,True,False
682,2018-01-05,1152.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,netbanking,0.0,True,False
683,2018-01-05,955.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
684,2018-01-05,1085.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.1,True,False
685,2018-01-05,825.0,UNKNOWN_PRODUCT,1.0,1124.0,1124.0,S01,credit card,0.0,True,False
686,2018-01-05,751.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,card,0.0,True,False
687,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,3019.0,3019.0,S01,credit card,0.05,False,False
688,2018-01-05,242.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.1,True,False
689,2018-01-05,440.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
690,2018-01-05,1192.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,card,0.0,True,False
691,2018-01-05,1198.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,netbanking,0.0,True,False
692,2018-01-05,1405.0,UNKNOWN_PRODUCT,1.0,1391.0,1391.0,S01,credit card,0.05,True,False
694,2018-01-05,1094.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.1,True,False
695,2018-01-05,1325.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,upi,0.05,True,False
696,2016-12-08,1470.0,UNKNOWN_PRODUCT,2.0,560.0,1120.0,,credit card,0.1,True,False
697,2018-01-05,1076.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,netbanking,0.0,True,False
698,2018-01-05,482.0,UNKNOWN_PRODUCT,1.0,3276.0,3276.0,UNKNOWN_STORE,netbanking,0.05,True,False
699,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,upi,0.0,False,False
700,2018-01-05,343.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,credit card,0.0,True,False
701,2018-01-05,51.0,UNKNOWN_PRODUCT,1.0,325.0,325.0,,cash,0.05,True,False
702,2018-01-05,813.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,True,False
703,2018-01-05,426.0,UNKNOWN_PRODUCT,1.0,3736.0,3736.0,S03,card,0.0,True,False
704,2018-01-05,456.0,175,3.0,1318.0,3954.0,,cash,0.0,True,True
705,2018-01-05,276.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S03,cash,0.0,True,False
706,2018-01-05,1350.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.1,True,False
707,2022-10-01,809.0,UNKNOWN_PRODUCT,1.0,4484.0,4484.0,,card,0.0,True,False
708,2018-01-05,1200.0,UNKNOWN_PRODUCT,2.0,2320.0,4640.0,S02,credit card,0.1,True,False
709,2018-01-05,381.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
710,2018-01-05,197.0,UNKNOWN_PRODUCT,1.0,293.0,293.0,,netbanking,0.1,True,False
711,2018-01-05,57.0,UNKNOWN_PRODUCT,2.0,2267.0,4534.0,S01,upi,0.0,True,False
712,2018-01-05,789.0,UNKNOWN_PRODUCT,1.0,1148.0,1148.0,UNKNOWN_STORE,card,0.0,True,False
713,2018-01-05,604.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,card,0.0,True,False
714,2018-01-05,114.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,cash,0.0,True,False
715,2018-01-05,459.0,UNKNOWN_PRODUCT,1.0,3801.0,3801.0,S03,credit card,0.1,True,False
716,2018-01-05,122.0,UNKNOWN_PRODUCT,2.0,2272.0,4544.0,S03,cash,0.05,True,False
717,2018-01-05,1340.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,netbanking,0.05,True,False
718,2018-01-05,1492.0,UNKNOWN_PRODUCT,1.0,3626.0,3626.0,S01,netbanking,0.1,True,False
719,2018-01-05,1414.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.1,True,False
720,2016-04-02,1095.0,212,2.0,2495.0,4990.0,,cash,0.1,True,True
721,2018-01-05,1183.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.05,True,False
722,2017-05-08,472.0,UNKNOWN_PRODUCT,2.0,661.0,1322.0,,cash,0.0,True,False
723,2025-03-04,620.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,credit card,0.0,True,False
724,2018-01-05,1263.0,UNKNOWN_PRODUCT,1.0,284.0,284.0,S02,netbanking,0.0,True,False
725,2017-04-10,386.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.1,True,False
726,2018-01-05,1431.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.05,True,False
727,2018-01-05,1470.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S03,card,0.0,True,False
728,2018-01-05,561.0,UNKNOWN_PRODUCT,1.0,4400.0,4400.0,S02,card,0.05,True,False
729,2018-01-05,1146.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.05,True,False
730,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,False,False
731,2018-01-05,24.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,card,0.0,True,False
732,2018-01-05,1190.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
733,2018-01-05,1011.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.05,True,False
734,2018-01-05,134.0,UNKNOWN_PRODUCT,1.0,2464.0,2464.0,UNKNOWN_STORE,netbanking,0.05,True,False
735,2018-01-05,951.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,card,0.0,True,False
736,2018-01-05,723.0,UNKNOWN_PRODUCT,1.0,4094.0,4094.0,,netbanking,0.0,True,False
737,2018-01-05,233.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,card,0.0,True,False
738,2018-01-05,565.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.05,True,False
739,2018-01-05,987.0,UNKNOWN_PRODUCT,1.0,4165.0,4165.0,S03,cash,0.0,True,False
740,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,credit card,0.05,False,False
741,2018-01-05,1067.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.0,True,False
742,2018-01-05,628.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
743,2018-01-05,813.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,card,0.0,True,False
744,2018-01-05,1493.0,UNKNOWN_PRODUCT,1.0,4108.0,4108.0,S01,netbanking,0.0,True,False
745,2018-01-05,1367.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,card,0.0,True,False
746,2018-01-05,1387.0,UNKNOWN_PRODUCT,1.0,672.0,672.0,UNKNOWN_STORE,cash,0.05,True,False
747,2018-01-05,1000.0,UNKNOWN_PRODUCT,1.0,362.0,362.0,S01,cash,0.0,True,False
748,2018-01-05,338.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,credit card,0.1,True,False
749,2018-01-05,301.0,UNKNOWN_PRODUCT,2.0,3560.0,7120.0,,netbanking,0.1,True,False
750,2017-12-10,1435.0,UNKNOWN_PRODUCT,1.0,4672.0,4672.0,S01,cash,0.0,True,False
751,2018-01-05,1368.0,UNKNOWN_PRODUCT,1.0,244.0,244.0,S03,credit card,0.1,True,False
752,2018-01-05,828.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S03,netbanking,0.05,True,False
753,2018-01-05,530.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,cash,0.1,True,False
754,2018-01-05,1368.0,UNKNOWN_PRODUCT,2.0,442.0,884.0,S02,upi,0.1,True,False
755,2018-01-05,1215.0,296,3.0,2127.0,6381.0,S01,card,0.0,True,True
756,2018-01-05,UNKNOWN_CUSTOMER,300,2.0,2917.0,5834.0,S03,credit card,0.05,False,True
757,2018-01-05,1312.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,netbanking,0.05,True,False
758,2018-01-05,720.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.1,True,False
759,2018-01-05,73.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,upi,0.0,True,False
760,2019-10-03,756.0,UNKNOWN_PRODUCT,1.0,847.0,847.0,S01,cash,0.05,True,False
761,2018-01-05,687.0,UNKNOWN_PRODUCT,1.0,2535.0,2535.0,,upi,0.0,True,False
762,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.0,False,False
763,2018-01-05,274.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,upi,0.0,True,False
764,2018-01-05,350.0,24,1.0,833.0,833.0,S02,netbanking,0.0,True,True
765,2018-01-05,51.0,UNKNOWN_PRODUCT,1.0,1219.0,1219.0,S03,card,0.0,True,False
766,2018-01-05,1371.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.0,True,False
767,2018-01-05,800.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,credit card,0.05,True,False
768,2018-01-05,334.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.05,True,False
769,2018-01-05,863.0,UNKNOWN_PRODUCT,3.0,4773.0,14319.0,S02,cash,0.0,True,False
770,2018-01-05,1497.0,UNKNOWN_PRODUCT,2.0,2450.0,4900.0,S03,netbanking,0.0,True,False
771,2024-06-12,1163.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,cash,0.0,True,False
772,2015-10-03,877.0,UNKNOWN_PRODUCT,3.0,4079.0,12237.0,S03,cash,0.05,True,False
773,2018-01-05,1236.0,UNKNOWN_PRODUCT,3.0,2324.0,6972.0,S02,credit card,0.0,True,False
774,2018-01-05,1124.0,UNKNOWN_PRODUCT,3.0,3983.0,11949.0,S01,upi,0.0,True,False
775,2018-01-05,743.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,netbanking,0.0,True,False
776,2018-01-05,877.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,True,False
777,2018-01-05,1287.0,UNKNOWN_PRODUCT,1.0,1366.0,1366.0,S01,credit card,0.05,True,False
778,2018-01-05,635.0,UNKNOWN_PRODUCT,2.0,4848.0,9696.0,UNKNOWN_STORE,card,0.05,True,False
779,2024-12-07,535.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,True,False
780,2018-01-05,152.0,UNKNOWN_PRODUCT,2.0,1918.0,3836.0,S01,netbanking,0.0,True,False
781,2018-01-05,69.0,UNKNOWN_PRODUCT,1.0,1118.0,1118.0,UNKNOWN_STORE,cash,0.0,True,False
782,2018-01-05,1421.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
783,2018-01-05,462.0,UNKNOWN_PRODUCT,3.0,1737.0,5211.0,S02,credit card,0.1,True,False
784,2018-01-05,1221.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,cash,0.0,True,False
785,2018-01-05,1214.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.05,True,False
786,2018-01-05,1365.0,UNKNOWN_PRODUCT,1.0,4337.0,4337.0,S03,cash,0.0,True,False
787,2018-01-05,1476.0,UNKNOWN_PRODUCT,2.0,388.0,776.0,,credit card,0.0,True,False
788,2018-01-05,725.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,netbanking,0.0,True,False
789,2018-01-05,606.0,UNKNOWN_PRODUCT,1.0,3921.0,3921.0,UNKNOWN_STORE,credit card,0.0,True,False
790,2018-01-05,110.0,UNKNOWN_PRODUCT,1.0,125.0,125.0,UNKNOWN_STORE,upi,0.0,True,False
791,2018-01-05,829.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,True,False
792,2018-01-05,743.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,upi,0.0,True,False
793,2018-01-05,1120.0,UNKNOWN_PRODUCT,3.0,1934.0,5802.0,S01,card,0.0,True,False
794,2018-01-05,947.0,UNKNOWN_PRODUCT,1.0,2154.0,2154.0,UNKNOWN_STORE,credit card,0.1,True,False
795,2018-01-05,265.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,,upi,0.1,True,False
796,2018-01-05,160.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,credit card,0.0,True,False
797,2018-01-05,144.0,UNKNOWN_PRODUCT,1.0,806.0,806.0,S03,cash,0.0,True,False
798,2018-01-05,925.0,316,1.0,717.0,717.0,S03,upi,0.05,True,True
799,2025-01-01,1236.0,UNKNOWN_PRODUCT,1.0,3914.0,3914.0,S01,cash,0.0,True,False
800,2018-01-05,599.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,upi,0.05,True,False
801,2018-01-05,1166.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,,card,0.1,True,False
802,2018-01-05,1474.0,UNKNOWN_PRODUCT,1.0,780.0,780.0,,card,0.05,True,False
803,2018-01-05,787.0,UNKNOWN_PRODUCT,1.0,3011.0,3011.0,,cash,0.1,True,False
804,2018-01-05,354.0,UNKNOWN_PRODUCT,2.0,2042.0,4084.0,S03,cash,0.05,True,False
805,2018-01-05,178.0,220,3.0,257.0,771.0,S03,credit card,0.0,True,True
806,2018-01-05,899.0,UNKNOWN_PRODUCT,1.0,1640.0,1640.0,S03,netbanking,0.05,True,False
807,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,2343.0,2343.0,S01,credit card,0.05,False,False
808,2020-12-01,761.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,upi,0.05,True,False
809,2018-01-05,316.0,UNKNOWN_PRODUCT,1.0,3692.0,3692.0,UNKNOWN_STORE,card,0.0,True,False
810,2018-01-05,1383.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.1,True,False
811,2018-01-05,202.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.0,True,False
812,2018-01-05,39.0,UNKNOWN_PRODUCT,1.0,2763.0,2763.0,UNKNOWN_STORE,netbanking,0.0,True,False
813,2018-01-05,675.0,82,1.0,1318.0,1318.0,S01,card,0.0,True,True
814,2018-01-05,1422.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.0,True,False
815,2018-01-05,1009.0,UNKNOWN_PRODUCT,3.0,3651.0,10953.0,S01,netbanking,0.0,True,False
816,2018-01-05,299.0,UNKNOWN_PRODUCT,1.0,289.0,289.0,UNKNOWN_STORE,cash,0.05,True,False
817,2018-01-05,38.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,True,False
818,2018-01-05,1096.0,UNKNOWN_PRODUCT,1.0,965.0,965.0,S03,cash,0.0,True,False
819,2018-01-05,928.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,netbanking,0.0,True,False
820,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,2692.0,2692.0,UNKNOWN_STORE,cash,0.1,False,False
821,2018-01-05,1301.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,card,0.0,True,False
822,2018-01-05,1500.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.1,True,False
823,2018-01-05,804.0,UNKNOWN_PRODUCT,1.0,4491.0,4491.0,S01,cash,0.0,True,False
824,2018-01-05,309.0,UNKNOWN_PRODUCT,1.0,3561.0,3561.0,S03,cash,0.0,True,False
825,2018-01-05,372.0,UNKNOWN_PRODUCT,1.0,1477.0,1477.0,UNKNOWN_STORE,cash,0.0,True,False
826,2018-01-05,746.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
827,2023-04-11,1038.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,netbanking,0.0,True,False
828,2018-01-05,106.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,credit card,0.1,True,False
